
01/03/23	Wed	16:30	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1
01/03/23	Wed	17:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	17:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	18:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	18:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	19:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	19:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	20:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	20:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	21:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	21:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	22:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	22:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	23:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
01/03/23	Wed	23:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	06:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	06:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	07:00	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1
02/03/23	Thu	07:30	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1
02/03/23	Thu	08:00	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1
02/03/23	Thu	08:30	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1
02/03/23	Thu	09:00	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	09:30	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	10:00	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1
02/03/23	Thu	10:30	0	0	1	0	0	1	1	1	1	1	1	1	1	0	1
02/03/23	Thu	11:00	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1
02/03/23	Thu	11:30	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1
02/03/23	Thu	12:00	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1
02/03/23	Thu	12:30	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1
02/03/23	Thu	13:00	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1
02/03/23	Thu	13:30	0	0	0	1	0	0	0	0	1	0	1	1	1	1	1
02/03/23	Thu	14:00	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
02/03/23	Thu	14:30	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
02/03/23	Thu	15:00	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1
02/03/23	Thu	15:30	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1
02/03/23	Thu	16:00	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1
02/03/23	Thu	16:30	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1
02/03/23	Thu	17:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	17:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	18:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	18:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	19:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	19:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	20:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	20:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	21:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	21:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	22:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	22:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	23:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
02/03/23	Thu	23:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	07:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	07:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
03/03/23	Fri	08:00	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1
03/03/23	Fri	08:30	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1
